RouteRegion,OriginIATA_frq,DestinationIATA_frq,Orig_Country_frq,Dest_Country_frq,RouteIATA_frq,RouteCountry_frq,RouteRegion_frq,Orig_Region_Africa,Orig_Region_Americas,Orig_Region_Asia,Orig_Region_Europe,Orig_Region_Middle East,Dest_Region_Africa,Dest_Region_Americas,Dest_Region_Asia,Dest_Region_Europe,Dest_Region_Middle East
Americas-Americas,-10.7198,-3.7441,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-10.7198,-4.2238,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-10.7198,-9.0254,-1.7274,-1.7117,-10.5655,-3.2534,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-11.7947,-3.6135,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-6.9732,-5.8036,-6.8416,-5.713,-10.5655,-11.2329,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-6.9732,-3.4769,-6.8416,-1.7274,-9.8876,-10.4634,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-6.9732,-7.5647,-6.8416,-7.4094,-10.5655,-11.2329,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-6.9732,-2.9336,-6.8416,-1.7117,-6.6064,-6.8468,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-10.0771,-4.1715,-1.7274,-1.7274,-10.1411,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-10.0771,-4.2238,-1.7274,-1.7274,-9.8876,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-7.6129,-3.6135,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-7.6129,-4.2238,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-7.6129,-3.1361,-1.7274,-1.7117,-7.3108,-3.2534,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-7.6129,-2.9336,-1.7274,-1.7117,-8.1573,-3.2534,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-6.2017,-7.4497,-5.7219,-5.7219,-7.1298,-7.368,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.9937,-3.589,-1.7274,-1.7274,-9.8876,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.9937,-6.2122,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.9937,-3.6135,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.9937,-3.4769,-1.7274,-1.7274,-7.8454,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.9937,-4.2238,-1.7274,-1.7274,-7.5133,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.9937,-10.171,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.9937,-2.9336,-1.7274,-1.7117,-9.8876,-3.2534,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-7.6344,-3.6135,-4.1975,-1.7274,-10.5655,-4.5465,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-7.6344,-3.4769,-4.1975,-1.7274,-7.1214,-4.5465,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-7.6344,-7.5647,-4.1975,-7.4094,-10.5655,-11.2329,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-11.4834,-5.1184,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-10.3362,-11.7947,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-10.3362,-3.589,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-10.3362,-3.4769,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-10.3362,-10.3362,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-10.3362,-2.9336,-1.7274,-1.7117,-10.5655,-3.2534,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-7.978,-3.1361,-7.8049,-1.7117,-8.6163,-7.7221,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-7.978,-2.9336,-7.8049,-1.7117,-7.5569,-7.7221,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-12.3211,-3.7441,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-8.2373,-2.9336,-5.3114,-1.7117,-7.5494,-6.4825,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-6.8745,-3.4769,-6.7468,-1.7274,-7.4022,-7.7088,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-6.8745,-6.6945,-6.7468,-6.5735,-10.1411,-10.7501,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-6.8745,-5.9367,-6.7468,-5.0263,-10.1411,-10.7501,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-10.6271,-3.589,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-10.9453,-4.2238,-1.7274,-1.7274,-10.1411,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.1184,-7.5804,-1.7274,-7.4245,-8.2285,-8.3384,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.1184,-5.9937,-1.7274,-1.7274,-9.7055,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.1184,-11.4834,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.1184,-3.589,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.1184,-11.0875,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.1184,-3.6135,-1.7274,-1.7274,-8.3963,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.1184,-5.5062,-1.7274,-1.7274,-7.9028,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.1184,-3.4769,-1.7274,-1.7274,-7.459,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.1184,-11.7947,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.1184,-4.2238,-1.7274,-1.7274,-7.0727,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.1184,-5.265,-1.7274,-1.7274,-7.2197,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.1184,-10.3362,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.1184,-5.9367,-1.7274,-5.0263,-7.6961,-7.0655,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.1184,-8.0733,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.1184,-6.1366,-1.7274,-6.0344,-9.1813,-6.29,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.1184,-7.4419,-1.7274,-7.2917,-9.7055,-7.2173,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-5.1184,-9.0254,-1.7274,-1.7117,-10.5655,-3.2534,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-7.4342,-5.3482,-4.1975,-4.1975,-9.8876,-9.7565,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-7.4342,-3.4769,-4.1975,-1.7274,-6.9232,-4.5465,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-7.9852,-6.8205,-4.7635,-6.6947,-7.5063,-7.8222,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-7.9852,-4.8505,-4.7635,-4.7635,-9.8876,-10.2581,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-7.4497,-6.2017,-5.7219,-5.7219,-10.5655,-7.368,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.9807,-3.589,-3.7234,-1.7274,-8.1745,-6.1382,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.9807,-3.6135,-3.7234,-1.7274,-9.7055,-6.1382,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.9807,-4.4609,-3.7234,-3.7234,-8.3505,-6.1919,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.9807,-3.4769,-3.7234,-1.7274,-8.7589,-6.1382,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.9807,-4.2238,-3.7234,-1.7274,-7.8678,-6.1382,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.9807,-4.0486,-3.7234,-1.7117,-6.8822,-4.3922,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.9807,-5.8836,-3.7234,-1.7117,-9.1813,-4.3922,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.9807,-4.821,-3.7234,-1.7117,-8.0925,-4.3922,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.9807,-5.8547,-3.7234,-1.7117,-7.772,-4.3922,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.9807,-5.3304,-3.7234,-1.7117,-7.5796,-4.3922,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.9807,-8.3411,-3.7234,-1.7117,-8.7589,-4.3922,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.9807,-6.0088,-3.7234,-1.7117,-7.8454,-4.3922,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.9807,-5.2516,-3.7234,-1.7117,-7.8793,-4.3922,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.9807,-3.393,-3.7234,-1.7117,-6.4888,-4.3922,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.9807,-4.3752,-3.7234,-1.7117,-7.3962,-4.3922,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.9807,-5.9593,-3.7234,-1.7117,-7.782,-4.3922,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.9807,-3.1361,-3.7234,-1.7117,-5.9301,-4.3922,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.9807,-5.9234,-3.7234,-1.7117,-8.373,-4.3922,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.9807,-2.9336,-3.7234,-1.7117,-5.8292,-4.3922,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-8.8174,-4.6898,-8.605,-4.1975,-10.5655,-11.2329,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-8.8174,-2.9336,-8.605,-1.7117,-8.1242,-8.4988,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-11.7947,-10.3362,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-8.8078,-2.9336,-3.7234,-1.7117,-8.1242,-4.3922,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-12.3211,-12.3211,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-7.8507,-3.6135,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-7.8507,-3.1361,-1.7274,-1.7117,-7.3108,-3.2534,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-7.8987,-1.7274,-1.7274,-7.3842,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-9.3752,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-11.4834,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-10.0771,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-5.9937,-1.7274,-1.7274,-10.1411,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-10.3362,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-10.9453,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-5.1184,-1.7274,-1.7274,-10.1411,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-7.9852,-1.7274,-4.7635,-10.5655,-5.0981,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-4.9807,-1.7274,-3.7234,-8.1573,-6.0877,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-7.9461,-1.7274,-1.7274,-8.1406,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-6.2122,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-4.8505,-1.7274,-4.7635,-6.1338,-5.0981,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-5.3482,-1.7274,-4.1975,-8.684,-4.5407,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-4.6898,-1.7274,-4.1975,-6.0702,-4.5407,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-5.0719,-1.7274,-1.7274,-5.911,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-7.419,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-5.8422,-1.7274,-1.7274,-10.1411,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-10.8246,-1.7274,-1.7274,-10.1411,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-3.6135,-1.7274,-1.7274,-8.5545,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-6.9857,-1.7274,-1.7274,-7.2439,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-4.6925,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-3.7441,-1.7274,-1.7274,-5.9173,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-7.2959,-1.7274,-1.7274,-8.192,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-5.8036,-1.7274,-5.713,-7.0086,-6.1312,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-5.9688,-1.7274,-5.7541,-10.5655,-9.3445,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-11.2609,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-5.5062,-1.7274,-1.7274,-7.8345,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-3.4769,-1.7274,-1.7274,-5.3665,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-6.0146,-1.7274,-5.9173,-10.5655,-6.9194,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-10.3362,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-5.6973,-1.7274,-1.7274,-6.1776,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-4.1715,-1.7274,-1.7274,-6.0082,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-4.2238,-1.7274,-1.7274,-6.458,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-5.265,-1.7274,-1.7274,-9.8876,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-7.0245,-1.7274,-6.891,-10.5655,-11.2329,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-6.8486,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-6.9235,-1.7274,-1.7274,-10.1411,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-5.6355,-1.7274,-5.5502,-6.1175,-5.8838,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-6.3597,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-4.7504,-1.7274,-1.7274,-7.762,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-6.7154,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-10.171,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-12.3211,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-9.0254,-1.7274,-1.7117,-10.5655,-3.2534,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-3.393,-1.7274,-1.7117,-10.5655,-3.2534,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-3.589,-3.1361,-1.7274,-1.7117,-7.8565,-3.2534,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-10.7198,-3.6135,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-10.7198,-4.1715,-1.7274,-1.7274,-10.1411,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-7.9461,-3.589,-1.7274,-1.7274,-8.192,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-7.9461,-3.6135,-1.7274,-1.7274,-8.1573,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-7.9461,-3.4769,-1.7274,-1.7274,-8.21,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-7.9461,-11.0875,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-11.7947,-3.589,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-6.2122,-3.589,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.8505,-7.9852,-4.7635,-4.7635,-10.5655,-10.2581,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.8505,-3.589,-4.7635,-1.7274,-6.135,-5.1017,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.8505,-3.6135,-4.7635,-1.7274,-6.0779,-5.1017,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.8505,-4.4609,-4.7635,-3.7234,-6.6129,-6.8538,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.8505,-3.4769,-4.7635,-1.7274,-5.4908,-5.1017,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.8505,-6.0146,-4.7635,-5.9173,-10.1411,-10.7501,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.8505,-5.6355,-4.7635,-5.5502,-8.7996,-9.2,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-4.8505,-6.7544,-4.7635,-6.56,-10.5655,-11.2329,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-6.2375,-10.3362,-1.7274,-1.7274,-10.5655,-3.2422,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-6.2375,-4.821,-1.7274,-1.7117,-9.2584,-3.2534,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Americas-Americas,-6.2375,-5.3304,-1.7274,-1.7117,-8.9914,-3.2534,-1.1206,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
